season,date,opp_abbr,home_win,attendance,is_evening,venue_capacity,lat,lon,opponent,temperature_f,precipitation_mm,day_of_week,month,is_weekend,home_game_num,home_games_total,season_progress,is_rivalry,home_win_rate_last5,opp_win_rate_season,attendance_pct
2012,2012-08-03,SEA,1,45872,1,46537,40.8296,-73.9262,Seattle Mariners,89.4,0.0,4,8,0,54,81,0.6666666666666666,0,0.2,0.3333333333333333,0.9857102950340589
2012,2012-08-04,SEA,0,47067,0,46537,40.8296,-73.9262,Seattle Mariners,87.9,0.0,5,8,1,55,81,0.6790123456790124,0,0.4,0.25,1.0113887874164642
2012,2012-08-05,SEA,1,45878,0,46537,40.8296,-73.9262,Seattle Mariners,90.2,4.6,6,8,1,56,81,0.691358024691358,0,0.4,0.4,0.9858392247029245
2012,2012-08-13,TEX,1,45676,1,46537,40.8296,-73.9262,Texas Rangers,83.0,0.0,0,8,0,57,81,0.7037037037037037,0,0.6,0.5,0.9814985925177816
2012,2012-08-14,TEX,1,44533,1,46537,40.8296,-73.9262,Texas Rangers,80.8,6.3,1,8,0,58,81,0.7160493827160493,0,0.8,0.0,0.9569374905988783
2012,2012-08-15,TEX,1,45921,1,46537,40.8296,-73.9262,Texas Rangers,79.6,20.6,2,8,0,59,81,0.7283950617283951,0,0.8,0.0,0.9867632206631283
2012,2012-08-16,TEX,0,47645,0,46537,40.8296,-73.9262,Texas Rangers,82.8,0.6,3,8,0,60,81,0.7407407407407407,0,0.8,0.0,1.0238090121838537
2012,2012-08-17,BOS,1,49422,1,46537,40.8296,-73.9262,Boston Red Sox,86.4,1.8,4,8,0,61,81,0.7530864197530864,1,0.8,0.6666666666666666,1.0619936824462255
2012,2012-08-18,BOS,0,49466,0,46537,40.8296,-73.9262,Boston Red Sox,76.9,11.3,5,8,1,62,81,0.7654320987654321,1,0.8,0.5,1.0629391666845736
2012,2012-08-19,BOS,1,48620,1,46537,40.8296,-73.9262,Boston Red Sox,75.3,0.0,6,8,1,63,81,0.7777777777777778,1,0.6,0.6,1.0447600833745192
2012,2012-08-27,TOR,0,42962,1,46537,40.8296,-73.9262,Toronto Blue Jays,80.2,5.8,0,8,0,64,81,0.7901234567901234,0,0.6,0.0,0.9231794056342265
2012,2012-08-28,TOR,1,42472,1,46537,40.8296,-73.9262,Toronto Blue Jays,85.7,5.6,1,8,0,65,81,0.8024691358024691,0,0.4,0.25,0.9126501493435331
2012,2012-08-29,TOR,0,46010,0,46537,40.8296,-73.9262,Toronto Blue Jays,78.6,0.0,2,8,0,66,81,0.8148148148148148,0,0.6,0.2,0.9886756774179685
2012,2012-08-31,BAL,0,43352,1,46537,40.8296,-73.9262,Baltimore Orioles,91.1,0.0,4,8,0,67,81,0.8271604938271605,0,0.4,0.6666666666666666,0.9315598341104927
2012,2012-09-01,BAL,1,46122,0,46537,40.8296,-73.9262,Baltimore Orioles,87.4,0.0,5,9,1,68,81,0.8395061728395061,0,0.4,0.7142857142857143,0.991082364570127
2012,2012-09-02,BAL,0,46501,0,46537,40.8296,-73.9262,Baltimore Orioles,80.3,2.4,6,9,1,69,81,0.8518518518518519,0,0.4,0.625,0.9992264219868062
2012,2012-09-14,TBR,0,45200,1,46537,40.8296,-73.9262,Tampa Bay Rays,77.7,0.0,4,9,0,70,81,0.8641975308641975,0,0.4,0.3333333333333333,0.9712701721211079
2012,2012-09-15,TBR,1,46856,0,46537,40.8296,-73.9262,Tampa Bay Rays,73.1,0.1,5,9,1,71,81,0.8765432098765432,0,0.2,0.42857142857142855,1.006854760728023
2012,2012-09-16,TBR,1,43489,0,46537,40.8296,-73.9262,Tampa Bay Rays,72.2,0.0,6,9,1,72,81,0.8888888888888888,0,0.4,0.375,0.934503728216258
2012,2012-09-19,TOR,1,39859,0,46537,40.8296,-73.9262,Toronto Blue Jays,69.4,10.2,2,9,0,73,81,0.9012345679012346,0,0.6,0.3333333333333333,0.8565012785525495
2012,2012-09-19,TOR,1,39997,1,46537,40.8296,-73.9262,Toronto Blue Jays,69.4,10.2,2,9,0,74,81,0.9135802469135802,0,0.6,0.2857142857142857,0.8594666609364592
2012,2012-09-20,TOR,1,40511,1,46537,40.8296,-73.9262,Toronto Blue Jays,66.9,0.2,3,9,0,75,81,0.9259259259259259,0,0.8,0.25,0.8705116359026152
2012,2012-09-21,OAK,1,40759,1,46537,40.8296,-73.9262,Oakland Athletics,70.4,0.0,4,9,0,76,81,0.9382716049382716,0,1.0,0.5,0.8758407288823946
2012,2012-09-22,OAK,1,44026,0,46537,40.8296,-73.9262,Oakland Athletics,74.6,1.4,5,9,1,77,81,0.9506172839506173,0,1.0,0.0,0.9460429335797322
2012,2012-09-23,OAK,0,43867,0,46537,40.8296,-73.9262,Oakland Athletics,66.8,0.2,6,9,1,78,81,0.9629629629629629,0,1.0,0.0,0.942626297354793
2012,2012-10-01,BOS,1,45478,1,46537,40.8296,-73.9262,Boston Red Sox,69.5,0.0,0,10,0,79,81,0.9753086419753086,1,0.8,0.5,0.9772439134452157
2012,2012-10-02,BOS,1,41564,1,46537,40.8296,-73.9262,Boston Red Sox,71.3,22.1,1,10,0,80,81,0.9876543209876543,1,0.8,0.42857142857142855,0.8931387927885338
2012,2012-10-03,BOS,1,47393,1,46537,40.8296,-73.9262,Boston Red Sox,74.2,1.2,2,10,0,81,81,1.0,1,0.8,0.375,1.0183939660914971
2013,2013-04-01,BOS,0,49514,0,46537,40.8296,-73.9262,Boston Red Sox,58.2,0.6,0,4,0,1,81,0.012345679012345678,1,0.8,0.5,1.0639706040354986
2013,2013-04-03,BOS,0,40216,1,46537,40.8296,-73.9262,Boston Red Sox,46.1,0.0,2,4,0,2,81,0.024691358024691357,1,0.6,1.0,0.8641725938500548
2013,2013-04-04,BOS,1,40611,1,46537,40.8296,-73.9262,Boston Red Sox,49.7,0.0,3,4,0,3,81,0.037037037037037035,1,0.6,1.0,0.8726604637170423
2013,2013-04-12,BAL,1,35033,1,46537,40.8296,-73.9262,Baltimore Orioles,45.1,15.1,4,4,0,4,81,0.04938271604938271,0,0.6,0.5,0.7527988482282915
2013,2013-04-13,BAL,0,41851,0,46537,40.8296,-73.9262,Baltimore Orioles,55.4,0.0,5,4,1,5,81,0.06172839506172839,0,0.6,0.0,0.89930592861594
2013,2013-04-14,BAL,1,34154,1,46537,40.8296,-73.9262,Baltimore Orioles,55.4,0.0,6,4,1,6,81,0.07407407407407407,0,0.4,0.5,0.7339106517394761
2013,2013-04-16,ARI,1,34107,1,46537,40.8296,-73.9262,Arizona Diamondbacks,62.5,1.0,1,4,0,7,81,0.08641975308641975,0,0.6,0.5,0.7329007026666953
2013,2013-04-17,ARI,1,34369,1,46537,40.8296,-73.9262,Arizona Diamondbacks,67.5,0.8,2,4,0,8,81,0.09876543209876543,0,0.8,0.0,0.7385306315404947
2013,2013-04-18,ARI,0,36033,1,46537,40.8296,-73.9262,Arizona Diamondbacks,56.7,0.0,3,4,0,9,81,0.1111111111111111,0,0.8,0.0,0.7742871263725638
2013,2013-04-25,TOR,1,31445,1,46537,40.8296,-73.9262,Toronto Blue Jays,61.8,0.5,3,4,0,10,81,0.12345679012345678,0,0.6,0.5,0.6756989062466424
2013,2013-04-26,TOR,1,36151,1,46537,40.8296,-73.9262,Toronto Blue Jays,63.7,0.0,4,4,0,11,81,0.13580246913580246,0,0.8,0.0,0.7768227431935879
2013,2013-04-27,TOR,1,40258,0,46537,40.8296,-73.9262,Toronto Blue Jays,65.5,0.0,5,4,1,12,81,0.14814814814814814,0,0.8,0.0,0.8650751015321142
2013,2013-04-28,TOR,1,36872,0,46537,40.8296,-73.9262,Toronto Blue Jays,67.0,0.0,6,4,1,13,81,0.16049382716049382,0,0.8,0.0,0.7923157917356082
2013,2013-04-29,HOU,0,34262,1,46537,40.8296,-73.9262,Houston Astros,56.0,0.4,0,4,0,14,81,0.1728395061728395,0,0.8,0.5,0.7362313857790576
2013,2013-04-30,HOU,1,34301,1,46537,40.8296,-73.9262,Houston Astros,63.7,0.0,1,4,0,15,81,0.18518518518518517,0,0.8,1.0,0.7370694286266841
2013,2013-05-01,HOU,1,34117,1,46537,40.8296,-73.9262,Houston Astros,65.0,0.0,2,5,0,16,81,0.19753086419753085,0,0.8,0.5,0.733115585448138
2013,2013-05-03,OAK,0,38090,1,46537,40.8296,-73.9262,Oakland Athletics,61.6,0.0,4,5,0,17,81,0.20987654320987653,0,0.8,0.5,0.8184885145153319
2013,2013-05-04,OAK,1,41349,0,46537,40.8296,-73.9262,Oakland Athletics,65.0,0.0,5,5,1,18,81,0.2222222222222222,0,0.6,1.0,0.8885188129875153
2013,2013-05-05,OAK,0,38134,0,46537,40.8296,-73.9262,Oakland Athletics,59.6,0.0,6,5,1,19,81,0.2345679012345679,0,0.6,0.5,0.8194339987536798
2013,2013-05-14,SEA,1,41267,1,46537,40.8296,-73.9262,Seattle Mariners,57.8,0.0,1,5,0,20,81,0.24691358024691357,0,0.6,0.5,0.886756774179685
2013,2013-05-15,SEA,0,34081,1,46537,40.8296,-73.9262,Seattle Mariners,68.8,0.3,2,5,0,21,81,0.25925925925925924,0,0.6,0.0,0.7323420074349443
2013,2013-05-16,SEA,0,35392,1,46537,40.8296,-73.9262,Seattle Mariners,77.6,0.0,3,5,0,22,81,0.2716049382716049,0,0.4,0.5,0.7605131400820853
2013,2013-05-17,TOR,1,40008,1,46537,40.8296,-73.9262,Toronto Blue Jays,69.9,0.0,4,5,0,23,81,0.2839506172839506,0,0.4,0.0,0.8597030319960461
2013,2013-05-18,TOR,1,45577,0,46537,40.8296,-73.9262,Toronto Blue Jays,67.4,0.7,5,5,1,24,81,0.2962962962962963,0,0.4,0.0,0.9793712529814986
2013,2013-05-29,NYM,0,43681,1,46537,40.8296,-73.9262,New York Mets,82.0,0.1,2,5,0,25,81,0.30864197530864196,1,0.6,0.5,0.9386294776199583
2013,2013-05-30,NYM,0,44207,1,46537,40.8296,-73.9262,New York Mets,88.9,0.0,3,5,0,26,81,0.32098765432098764,1,0.4,1.0,0.9499323119238455
2013,2013-05-31,BOS,1,45141,1,46537,40.8296,-73.9262,Boston Red Sox,89.3,0.0,4,5,0,27,81,0.3333333333333333,1,0.4,0.6666666666666666,0.9700023637105959
2013,2013-06-01,BOS,0,48784,1,46537,40.8296,-73.9262,Boston Red Sox,88.3,0.0,5,6,1,28,81,0.345679012345679,1,0.6,0.5,1.0482841609901798
2013,2013-06-02,BOS,0,43613,1,46537,40.8296,-73.9262,Boston Red Sox,87.1,5.4,6,6,1,29,81,0.35802469135802467,1,0.4,0.6,0.9371682747061478
2013,2013-06-03,CLE,1,40007,1,46537,40.8296,-73.9262,Cleveland Guardians,75.5,23.8,0,6,0,30,81,0.37037037037037035,0,0.2,0.5,0.8596815437179018
2013,2013-06-04,CLE,1,36208,1,46537,40.8296,-73.9262,Cleveland Guardians,72.6,0.0,1,6,0,31,81,0.38271604938271603,0,0.4,0.0,0.7780475750478114
2013,2013-06-05,CLE,1,42477,0,46537,40.8296,-73.9262,Cleveland Guardians,70.4,0.0,2,6,0,32,81,0.3950617283950617,0,0.6,0.0,0.9127575907342544
2013,2013-06-19,LAD,1,40604,0,46537,40.8296,-73.9262,Los Angeles Dodgers,74.3,0.0,2,6,0,33,81,0.4074074074074074,0,0.6,0.5,0.8725100457700324
2013,2013-06-19,LAD,0,41320,1,46537,40.8296,-73.9262,Los Angeles Dodgers,74.3,0.0,2,6,0,34,81,0.41975308641975306,0,0.8,0.0,0.8878956529213314
2013,2013-06-20,TBR,0,37649,1,46537,40.8296,-73.9262,Tampa Bay Rays,76.7,0.0,3,6,0,35,81,0.43209876543209874,0,0.8,0.5,0.8090121838537078
2013,2013-06-21,TBR,1,41123,1,46537,40.8296,-73.9262,Tampa Bay Rays,79.4,0.0,4,6,0,36,81,0.4444444444444444,0,0.6,1.0,0.8836624621269098
2013,2013-06-22,TBR,1,46013,0,46537,40.8296,-73.9262,Tampa Bay Rays,81.1,0.0,5,6,1,37,81,0.4567901234567901,0,0.6,0.5,0.9887401422524014
2013,2013-06-23,TBR,0,46054,0,46537,40.8296,-73.9262,Tampa Bay Rays,84.8,0.2,6,6,1,38,81,0.4691358024691358,0,0.6,0.3333333333333333,0.9896211616563165
2013,2013-06-25,TEX,1,41674,1,46537,40.8296,-73.9262,Texas Rangers,90.3,0.0,1,6,0,39,81,0.48148148148148145,0,0.4,0.5,0.8955025033844038
2013,2013-06-26,TEX,0,38264,1,46537,40.8296,-73.9262,Texas Rangers,89.1,3.4,2,6,0,40,81,0.49382716049382713,0,0.6,0.0,0.8222274749124353
2013,2013-06-27,TEX,0,42138,0,46537,40.8296,-73.9262,Texas Rangers,84.1,11.9,3,6,0,41,81,0.5061728395061729,0,0.6,0.5,0.9054730644433462
2013,2013-07-05,BAL,1,43396,1,46537,40.8296,-73.9262,Baltimore Orioles,88.4,0.0,4,7,0,42,81,0.5185185185185185,0,0.4,0.3333333333333333,0.9325053183488408
2013,2013-07-06,BAL,1,42678,0,46537,40.8296,-73.9262,Baltimore Orioles,90.8,0.0,5,7,1,43,81,0.5308641975308642,0,0.4,0.25,0.9170767346412532
2013,2013-07-07,BAL,0,40218,0,46537,40.8296,-73.9262,Baltimore Orioles,91.2,0.2,6,7,1,44,81,0.5432098765432098,0,0.6,0.2,0.8642155704063433
2013,2013-07-08,KCR,0,35057,1,46537,40.8296,-73.9262,Kansas City Royals,86.7,0.2,0,7,0,45,81,0.5555555555555556,0,0.4,0.5,0.753314566903754
2013,2013-07-09,KCR,0,35797,1,46537,40.8296,-73.9262,Kansas City Royals,87.0,0.6,1,7,0,46,81,0.5679012345679012,0,0.4,1.0,0.7692158927305155
2013,2013-07-10,KCR,1,35781,1,46537,40.8296,-73.9262,Kansas City Royals,83.9,17.6,2,7,0,47,81,0.5802469135802469,0,0.4,1.0,0.7688720802802071
2013,2013-07-11,KCR,1,40381,0,46537,40.8296,-73.9262,Kansas City Royals,82.6,5.4,3,7,0,48,81,0.5925925925925926,0,0.4,0.6666666666666666,0.8677181597438597
2013,2013-07-12,MIN,1,40247,1,46537,40.8296,-73.9262,Minnesota Twins,76.4,10.3,4,7,0,49,81,0.6049382716049383,0,0.4,0.5,0.8648387304725272
2013,2013-07-13,MIN,0,40301,0,46537,40.8296,-73.9262,Minnesota Twins,80.3,9.3,5,7,1,50,81,0.6172839506172839,0,0.6,0.0,0.865999097492318
2013,2013-07-14,MIN,0,43131,0,46537,40.8296,-73.9262,Minnesota Twins,87.7,0.0,6,7,1,51,81,0.6296296296296297,0,0.6,0.5,0.9268109246406085
2013,2013-07-26,TBR,0,44486,1,46537,40.8296,-73.9262,Tampa Bay Rays,80.6,0.0,4,7,0,52,81,0.6419753086419753,0,0.6,0.5,0.9559275415260975
2013,2013-07-27,TBR,0,43424,0,46537,40.8296,-73.9262,Tampa Bay Rays,79.9,0.0,5,7,1,53,81,0.654320987654321,0,0.4,0.6,0.9331069901368804
2013,2013-07-28,TBR,1,47714,0,46537,40.8296,-73.9262,Tampa Bay Rays,79.0,3.5,6,7,1,54,81,0.6666666666666666,0,0.2,0.6666666666666666,1.0252917033758084
2013,2013-08-09,DET,1,46545,1,46537,40.8296,-73.9262,Detroit Tigers,82.7,9.3,4,8,0,55,81,0.6790123456790124,0,0.2,0.5,1.0001719062251542
2013,2013-08-10,DET,0,45728,0,46537,40.8296,-73.9262,Detroit Tigers,82.1,0.0,5,8,1,56,81,0.691358024691358,0,0.4,0.0,0.9826159829812837
2013,2013-08-11,DET,1,42439,0,46537,40.8296,-73.9262,Detroit Tigers,77.9,0.0,6,8,1,57,81,0.7037037037037037,0,0.4,0.5,0.9119410361647721
2013,2013-08-12,LAA,1,37146,1,46537,40.8296,-73.9262,Los Angeles Angels,79.4,2.5,0,8,0,58,81,0.7160493827160493,0,0.6,0.5,0.7982035799471389
2013,2013-08-13,LAA,1,35013,1,46537,40.8296,-73.9262,Los Angeles Angels,77.2,13.4,1,8,0,59,81,0.7283950617283951,0,0.8,0.0,0.752369082665406
2013,2013-08-14,LAA,1,38379,1,46537,40.8296,-73.9262,Los Angeles Angels,73.5,0.0,2,8,0,60,81,0.7407407407407407,0,0.8,0.0,0.8246986268990266
2013,2013-08-15,LAA,0,44682,0,46537,40.8296,-73.9262,Los Angeles Angels,75.5,0.0,3,8,0,61,81,0.7530864197530864,0,0.8,0.0,0.9601392440423749
2013,2013-08-20,TOR,1,40248,0,46537,40.8296,-73.9262,Toronto Blue Jays,85.5,0.0,1,8,0,62,81,0.7654320987654321,0,0.8,0.0,0.8648602187506715
2013,2013-08-20,TOR,1,37190,1,46537,40.8296,-73.9262,Toronto Blue Jays,85.5,0.0,1,8,0,63,81,0.7777777777777778,0,0.8,0.0,0.7991490641854868
2013,2013-08-21,TOR,1,36140,1,46537,40.8296,-73.9262,Toronto Blue Jays,87.5,0.0,2,8,0,64,81,0.7901234567901234,0,0.8,0.0,0.776586372134001
2013,2013-08-22,TOR,1,40116,0,46537,40.8296,-73.9262,Toronto Blue Jays,82.2,4.2,3,8,0,65,81,0.8024691358024691,0,0.8,0.0,0.8620237660356276
2013,2013-08-30,BAL,1,45169,1,46537,40.8296,-73.9262,Baltimore Orioles,82.9,0.0,4,8,0,66,81,0.8148148148148148,0,0.8,0.3333333333333333,0.9706040354986355
2013,2013-08-31,BAL,1,42836,0,46537,40.8296,-73.9262,Baltimore Orioles,84.6,0.6,5,8,1,67,81,0.8271604938271605,0,1.0,0.2857142857142857,0.9204718825880482
2013,2013-09-01,BAL,0,40361,0,46537,40.8296,-73.9262,Baltimore Orioles,82.6,3.2,6,9,1,68,81,0.8395061728395061,0,1.0,0.25,0.8672883941809743
2013,2013-09-02,CHW,1,40125,0,46537,40.8296,-73.9262,Chicago White Sox,79.4,6.9,0,9,0,69,81,0.8518518518518519,0,0.8,0.5,0.862217160538926
2013,2013-09-03,CHW,1,33215,1,46537,40.8296,-73.9262,Chicago White Sox,79.7,4.1,1,9,0,70,81,0.8641975308641975,0,0.8,0.0,0.7137331585620045
2013,2013-09-04,CHW,1,36082,1,46537,40.8296,-73.9262,Chicago White Sox,80.2,0.0,2,9,0,71,81,0.8765432098765432,0,0.8,0.0,0.7753400520016331
2013,2013-09-05,BOS,0,40481,1,46537,40.8296,-73.9262,Boston Red Sox,75.2,0.0,3,9,0,72,81,0.8888888888888888,1,0.8,0.6666666666666666,0.869866987558287
2013,2013-09-06,BOS,0,44117,1,46537,40.8296,-73.9262,Boston Red Sox,69.0,0.0,4,9,0,73,81,0.9012345679012346,1,0.6,0.7142857142857143,0.947998366890861
2013,2013-09-07,BOS,0,49046,0,46537,40.8296,-73.9262,Boston Red Sox,77.4,0.0,5,9,1,74,81,0.9135802469135802,1,0.6,0.75,1.0539140898639792
2013,2013-09-08,BOS,1,43078,0,46537,40.8296,-73.9262,Boston Red Sox,79.4,0.2,6,9,1,75,81,0.9259259259259259,1,0.4,0.7777777777777778,0.9256720458989621
2013,2013-09-20,SFG,1,41734,1,46537,40.8296,-73.9262,San Francisco Giants,76.4,0.0,4,9,0,76,81,0.9382716049382716,0,0.4,0.5,0.8967918000730601
2013,2013-09-21,SFG,1,42420,0,46537,40.8296,-73.9262,San Francisco Giants,75.0,1.3,5,9,1,77,81,0.9506172839506173,0,0.4,0.0,0.9115327588800309
2013,2013-09-22,SFG,0,49197,0,46537,40.8296,-73.9262,San Francisco Giants,68.2,19.0,6,9,1,78,81,0.9629629629629629,0,0.6,0.0,1.0571588198637643
2013,2013-09-24,TBR,0,43407,1,46537,40.8296,-73.9262,Tampa Bay Rays,70.9,0.0,1,9,0,79,81,0.9753086419753086,0,0.6,0.5714285714285714,0.9327416894084277
2013,2013-09-25,TBR,0,37260,1,46537,40.8296,-73.9262,Tampa Bay Rays,70.6,0.0,2,9,0,80,81,0.9876543209876543,0,0.6,0.625,0.8006532436555859
2013,2013-09-26,TBR,0,48675,1,46537,40.8296,-73.9262,Tampa Bay Rays,67.4,0.1,3,9,0,81,81,1.0,0,0.4,0.6666666666666666,1.0459419386724542
2014,2014-04-07,BAL,1,48142,0,46537,40.8296,-73.9262,Baltimore Orioles,48.3,8.4,0,4,0,1,80,0.0125,0,0.2,0.5,1.034488686421557
2014,2014-04-08,BAL,0,35864,0,46537,40.8296,-73.9262,Baltimore Orioles,64.1,3.7,1,4,0,2,80,0.025,0,0.2,0.0,0.7706556073661818
2014,2014-04-09,BAL,0,39412,1,46537,40.8296,-73.9262,Baltimore Orioles,58.3,0.0,2,4,0,3,80,0.0375,0,0.2,0.5,0.8468960182220598
2014,2014-04-10,BOS,1,42821,1,46537,40.8296,-73.9262,Boston Red Sox,57.4,0.0,3,4,0,4,80,0.05,1,0.2,0.5,0.9201495584158841
2014,2014-04-11,BOS,0,44121,1,46537,40.8296,-73.9262,Boston Red Sox,68.6,1.4,4,4,0,5,80,0.0625,1,0.4,0.0,0.9480843200034381
2014,2014-04-12,BOS,1,48572,0,46537,40.8296,-73.9262,Boston Red Sox,67.7,1.4,5,4,1,6,80,0.075,1,0.4,0.5,1.0437286460235942
2014,2014-04-13,BOS,1,46081,1,46537,40.8296,-73.9262,Boston Red Sox,72.3,0.0,6,4,1,7,80,0.0875,1,0.4,0.3333333333333333,0.9902013451662118
2014,2014-04-16,CHC,1,36569,0,46537,40.8296,-73.9262,Chicago Cubs,46.7,3.7,2,4,0,8,80,0.1,0,0.6,0.5,0.7858048434578937
2014,2014-04-16,CHC,1,40073,1,46537,40.8296,-73.9262,Chicago Cubs,46.7,3.7,2,4,0,9,80,0.1125,0,0.8,0.0,0.8610997700754238
2014,2014-04-25,LAA,0,38358,1,46537,40.8296,-73.9262,Los Angeles Angels,58.0,0.7,4,4,0,10,80,0.125,0,0.8,0.5,0.8242473730579969
2014,2014-04-26,LAA,1,40908,0,46537,40.8296,-73.9262,Los Angeles Angels,62.8,19.5,5,4,1,11,80,0.1375,0,0.8,1.0,0.8790424823258912
2014,2014-04-27,LAA,1,40028,1,46537,40.8296,-73.9262,Los Angeles Angels,55.1,0.0,6,4,1,12,80,0.15,0,0.8,0.5,0.8601327975589316
2014,2014-04-29,SEA,0,37484,1,46537,40.8296,-73.9262,Seattle Mariners,47.7,3.6,1,4,0,13,80,0.1625,0,0.8,0.5,0.8054666179599028
2014,2014-05-01,SEA,0,43121,1,46537,40.8296,-73.9262,Seattle Mariners,71.8,8.0,3,5,0,14,80,0.175,0,0.6,1.0,0.9265960418591658
2014,2014-05-02,TBR,0,33580,1,46537,40.8296,-73.9262,Tampa Bay Rays,65.0,0.1,4,5,0,15,80,0.1875,0,0.4,0.5,0.7215763800846638
2014,2014-05-03,TBR,1,43325,0,46537,40.8296,-73.9262,Tampa Bay Rays,65.0,0.0,5,5,1,16,80,0.2,0,0.4,1.0,0.9309796506005974
2014,2014-05-04,TBR,0,41122,0,46537,40.8296,-73.9262,Tampa Bay Rays,60.6,0.1,6,5,1,17,80,0.2125,0,0.4,0.5,0.8836409738487655
2014,2014-05-12,NYM,0,46517,1,46537,40.8296,-73.9262,New York Mets,80.3,0.0,0,5,0,18,80,0.225,1,0.2,0.5,0.9995702344371146
2014,2014-05-13,NYM,0,45958,1,46537,40.8296,-73.9262,New York Mets,65.9,0.0,1,5,0,19,80,0.2375,1,0.2,1.0,0.9875582869544663
2014,2014-05-17,PIT,1,47353,0,46537,40.8296,-73.9262,Pittsburgh Pirates,66.2,8.0,5,5,1,20,80,0.25,0,0.2,0.5,1.0175344349657263
2014,2014-05-18,PIT,0,46858,0,46537,40.8296,-73.9262,Pittsburgh Pirates,63.2,0.0,6,5,1,21,80,0.2625,0,0.4,0.0,1.0068977372843113
2014,2014-05-30,MIN,0,42245,1,46537,40.8296,-73.9262,Minnesota Twins,71.7,0.1,4,5,0,22,80,0.275,0,0.2,0.5,0.9077723102047833
2014,2014-05-31,MIN,1,44346,0,46537,40.8296,-73.9262,Minnesota Twins,67.4,0.4,5,5,1,23,80,0.2875,0,0.2,1.0,0.9529191825858994
2014,2014-06-01,MIN,0,42449,0,46537,40.8296,-73.9262,Minnesota Twins,73.2,0.0,6,6,1,24,80,0.3,0,0.4,0.5,0.9121559189462148
2014,2014-06-02,SEA,0,41539,1,46537,40.8296,-73.9262,Seattle Mariners,78.1,0.0,0,6,0,25,80,0.3125,0,0.4,1.0,0.8926015858349271
2014,2014-06-03,OAK,0,41677,1,46537,40.8296,-73.9262,Oakland Athletics,83.8,3.3,1,6,0,26,80,0.325,0,0.2,0.5,0.8955669682188366
2014,2014-06-04,OAK,0,37734,1,46537,40.8296,-73.9262,Oakland Athletics,78.7,0.0,2,6,0,27,80,0.3375,0,0.2,1.0,0.810838687495971
2014,2014-06-05,OAK,1,44346,0,46537,40.8296,-73.9262,Oakland Athletics,72.2,21.0,3,6,0,28,80,0.35,0,0.2,1.0,0.9529191825858994
2014,2014-06-17,TOR,1,41834,1,46537,40.8296,-73.9262,Toronto Blue Jays,86.6,0.0,1,6,0,29,80,0.3625,0,0.2,0.5,0.8989406278874874
2014,2014-06-18,TOR,1,41342,1,46537,40.8296,-73.9262,Toronto Blue Jays,86.1,0.0,2,6,0,30,80,0.375,0,0.4,0.0,0.8883683950405054
2014,2014-06-19,TOR,1,40169,1,46537,40.8296,-73.9262,Toronto Blue Jays,74.5,8.7,3,6,0,31,80,0.3875,0,0.6,0.0,0.863162644777274
2014,2014-06-20,BAL,1,46197,1,46537,40.8296,-73.9262,Baltimore Orioles,77.0,0.0,4,6,0,32,80,0.4,0,0.8,0.6666666666666666,0.9926939854309474
2014,2014-06-21,BAL,0,47165,0,46537,40.8296,-73.9262,Baltimore Orioles,74.2,0.0,5,6,1,33,80,0.4125,0,1.0,0.5,1.013494638674603
2014,2014-06-22,BAL,0,47493,0,46537,40.8296,-73.9262,Baltimore Orioles,75.1,0.0,6,6,1,34,80,0.425,0,0.8,0.6,1.0205427939059244
2014,2014-06-27,BOS,1,48522,1,46537,40.8296,-73.9262,Boston Red Sox,78.5,0.6,4,6,0,35,80,0.4375,1,0.6,0.25,1.0426542321163805
2014,2014-06-28,BOS,0,48433,1,46537,40.8296,-73.9262,Boston Red Sox,83.0,0.0,5,6,1,36,80,0.45,1,0.6,0.2,1.0407417753615402
2014,2014-06-29,BOS,0,48124,1,46537,40.8296,-73.9262,Boston Red Sox,80.9,0.0,6,6,1,37,80,0.4625,1,0.4,0.3333333333333333,1.03410189741496
2014,2014-06-30,TBR,0,36052,1,46537,40.8296,-73.9262,Tampa Bay Rays,84.6,0.0,0,6,0,38,80,0.475,0,0.2,0.6666666666666666,0.7746954036573049
2014,2014-07-01,TBR,0,35866,1,46537,40.8296,-73.9262,Tampa Bay Rays,88.3,0.0,1,7,0,39,80,0.4875,0,0.2,0.75,0.7706985839224703
2014,2014-07-02,TBR,0,42343,0,46537,40.8296,-73.9262,Tampa Bay Rays,90.3,2.6,2,7,0,40,80,0.5,0,0.2,0.8,0.909878161462922
2014,2014-07-18,CIN,1,47372,1,46537,40.8296,-73.9262,Cincinnati Reds,79.4,0.0,4,7,0,41,80,0.5125,0,0.0,0.5,1.0179427122504674
2014,2014-07-19,CIN,1,47606,0,46537,40.8296,-73.9262,Cincinnati Reds,75.5,0.0,5,7,1,42,80,0.525,0,0.2,0.0,1.022970969336227
2014,2014-07-20,CIN,1,43115,0,46537,40.8296,-73.9262,Cincinnati Reds,75.6,0.5,6,7,1,43,80,0.5375,0,0.4,0.0,0.9264671121903002
2014,2014-07-21,TEX,0,45278,1,46537,40.8296,-73.9262,Texas Rangers,81.6,0.0,0,7,0,44,80,0.55,0,0.6,0.5,0.9729462578163611
2014,2014-07-22,TEX,1,37669,1,46537,40.8296,-73.9262,Texas Rangers,84.7,0.0,1,7,0,45,80,0.5625,0,0.6,1.0,0.8094419494165932
